address,price,est_monthly_payment,bedrooms,bathrooms,square_footage,property_type,year_built,lot_size,price_per_sqft,parking,state,city,url
"1282 Beach Blvd #217, Biloxi, MS 39530",175000,,1,,700,Condo,1965,435,250,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1282-Beach-Blvd-39530/unit-217/home/148717601
"707 Holly Hills Dr, Biloxi, MS 39532",385000,,3,,1723,Single-family,2009,13068,223,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/707-Holly-Hills-Dr-39532/home/116389687
"17759 Dogwood Cv, Biloxi, MS 39532",538800,,4,,2201,Single-family,2025,74052,245,3 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/17759-Dogwood-CV-39532/home/195844186
"14327 Viola Way, D'Iberville, MS 39540",329900,,4,,2120,Single-family,2019,21344,156,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/14327-Viola-Way-39540/home/175196695
"15003 Greenwell Cir, Biloxi, MS 39532",280000,,4,,1860,Single-family,2006,9583,151,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/15003-Greenwell-Cir-39532/home/116257282
"360 Spratley Ave, Biloxi, MS 39531",175000,,3,,1295,Single-family,1959,14374,135,3 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/360-Spratley-Ave-39531/home/116365649
"1664 Beach Blvd #63, Biloxi, MS 39531",170000,,2,,985,Condo,1967,271814,173,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1664-Beach-Blvd-39531/unit-63/home/116509352
"368 Goose Pointe Blvd, Biloxi, MS 39531",718000,,5,,3051,Single-family,2019,16117,235,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/368-Goose-Pointe-Blvd-39531/home/148716584
"10566 W River Vue, Biloxi, MS 39532",247900,,4,,2056,Single-family,1997,16552,121,2  spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/10566-W-River-Vue-39532/home/116532572
"2060 Beach Blvd #102, Biloxi, MS 39531",354900,,2,,1298,Condo,2007,443440,273,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2060-Beach-Blvd-39531/unit-102/home/116171065
"4441 Audubon Trl, Biloxi, MS 39532",610000,,3,,1704,Single-family,2023,15245,358,4 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/4441-Audubon-Trl-39532/home/116636581
"1567 Applewood Ct, Biloxi, MS 39532",315900,,4,,2500,Single-family,2001,8276,126,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1567-Applewood-Ct-39532/home/116053267
"435 Christi Ln, Biloxi, MS 39531",996720,,4,,4153,Single-family,1971,22215,240,4 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/435-Christi-Ln-39531/home/116021174
"184 Hoxie St, Biloxi, MS 39530",190000,,3,,1340,Single-family,1934,10890,142,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/184-Hoxie-St-39530/home/116378835
"15225 Branigar, Biloxi, MS 39532",1390000,,3,,3000,Single-family,2020,32670,463,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/15225-Branigar-39532/home/166494897
"5815 Brittany Ave, Biloxi, MS 39532",760000,,2,,1217,Single-family,2024,77101,624,5 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/5815-Brittany-Ave-39532/home/166482290
"15210 Windmill Ridge Pkwy, D'Iberville, MS 39540",324500,,4,,2100,Single-family,2021,11325,155,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/15210-Windmill-Ridge-Pkwy-39540/home/177911069
,368095,,4,,2304,Single-family,2025,11761,160,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/15109-Windmill-Ridge-Pkwy-39540/home/177911091
"315 Goose Pointe Blvd, Biloxi, MS 39531",925000,,5,,3465,Single-family,2009,16988,267,3 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/315-Goose-Pointe-Blvd-39531/home/144300483
"2668 Beach Blvd #1204, Biloxi, MS 39531",499900,,3,,1689,Condo,2007,,296,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-1204/home/115827147
"769 Mclane Ln, Biloxi, MS 39532",434999,,4,,2700,Single-family,2005,17859,161,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/769-McLane-Ln-39532/home/115945287
"6284 Emerald Lake Dr, Biloxi, MS 39532",361850,,4,,2320,Single-family,2025,13068,156,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/6284-Emerald-Lake-Dr-39532/home/189648855
"6267 Roxanne Way, Biloxi, MS 39532",349000,,4,,2265,Single-family,2019,10454,154,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/6267-Roxanne-Way-39532/home/175196033
"311 Haise St, Biloxi, MS 39530",250000,,4,,2731,Single-family,1920,6098,92,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/311-Haise-St-39530/home/116311099
"2668 Beach Blvd #501, Biloxi, MS 39531",539000,,3,,1813,Condo,2007,,297,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-501/home/116447832
"3781 River Trace Dr, D'Iberville, MS 39540",270000,,4,,1953,Single-family,2015,7840,138,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/3781-River-Trace-Dr-39540/home/116517553
"148 Acacia Ave, Biloxi, MS 39530",379000,,3,,1681,Single-family,2007,9583,225,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/148-Acacia-Ave-39530/home/116179110
"1006 Beach Blvd, Biloxi, MS 39530",745000,,3,,2463,Single-family,2008,25264,302,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1006-Beach-Blvd-39530/home/115978255
"177 Edgewater Dr, Biloxi, MS 39531",369000,,3,,2400,Single-family,1975,9147,154,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/177-Edgewater-Dr-39531/home/116621356
"14789 Nassau Dr, Biloxi, MS 39532",249900,,3,,1504,Single-family,2002,9147,166,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/14789-Nassau-Dr-39532/home/118984291
"5267 Fairbury Way, D'Iberville, MS 39540",332500,,4,,2115,Single-family,2022,13068,157,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/5267-Fairbury-Way-39540/home/182795691
"2046 Beach Blvd Unit D103, Biloxi, MS 39531",219000,,2,,1220,Condo,1982,,180,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2046-Beach-Blvd-39531/unit-D-103/home/176891751
"157 Saint Charles Ave, Biloxi, MS 39530",299000,,4,,1504,Single-family,1950,6098,199,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/157-Saint-Charles-Ave-39530/home/116277130
"172 Hoxie St, Biloxi, MS 39530",199500,,3,,2117,Single-family,1929,10890,94,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/172-Hoxie-St-39530/home/116260968
"1664 Beach Blvd #172, Biloxi, MS 39531",160000,,2,,985,Condo,1967,271814,162,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1664-Beach-Blvd-39531/unit-172/home/116002663
"172 Briarfield Ave, Biloxi, MS 39531",210000,,2,,1156,Single-family,1990,5227,182,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/172-Briarfield-Ave-39531/home/115846425
"246 Bohn St, Biloxi, MS 39530",279000,,3,,1400,Single-family,1944,7405,199,3 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/246-Bohn-St-39530/home/115985079
"416 Woodland Park Drive Dr, Biloxi, MS 39531",699900,,5,,3836,Single-family,1977,21780,182,6 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/416-Woodland-Park-Dr-39531/home/115827538
"12680 Woodland Cir, D'Iberville, MS 39540",399900,,4,,2288,Single-family,2007,56628,175,4 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/12680-Woodland-Cir-39540/home/116187133
"321 Rodenberg Ave, Biloxi, MS 39531",895000,,27,,11044,Multi-family,1956,55756,81,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/321-Rodenberg-Ave-39531/home/144303706
"311 Westview Dr, Biloxi, MS 39531",525000,,4,,3868,Single-family,1968,20473,136,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/311-Westview-Dr-39531/home/116227907
"5065 Fairbury Way, D'Iberville, MS 39540",344900,,4,,2307,Single-family,2021,10890,150,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/5065-Fairbury-Way-39540/home/177207194
"308 Rodenberg Ave, Biloxi, MS 39531",155000,,1,,1362,Multi-family,1969,3484,114,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/308-Rodenberg-Ave-39531/home/144303693
"15380 Woodmanse Way, D'Iberville, MS 39540",399900,,4,,2785,Single-family,2022,10890,144,3 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/15380-Woodmanse-Way-39540/home/177911113
"137 Grande View Dr, Biloxi, MS 39531",420000,,3,,1653,Single-family,2023,5227,254,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/137-Grande-View-Dr-39531/home/189648776
,274900,,3,,1521,Single-family,2025,2178,181,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/132-Debuys-Rd-39531/home/195887700
"2285 Harkness Ct, Biloxi, MS 39532",229000,,4,,2629,Single-family,1970,10890,87,2 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2285-Harkness-Ct-39532/home/115945658
,294900,,3,,1521,Single-family,2025,1742,194,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/124-Debuys-Rd-39531/home/195662133
"2668 Beach Blvd #1405, Biloxi, MS 39531",390000,,2,,1392,Condo,2007,111949,280,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-1405/home/116285898
"281 7 Th St, Biloxi, MS 39530",280000,,4,,2743,Single-family,1987,9147,102,6 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/281-7th-St-39530/home/116095674
"1282 Beach Blvd #114, Biloxi, MS 39530",167750,,1,,700,Condo,1965,435,240,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1282-Beach-Blvd-39530/unit-114/home/148717574
"8448 Rock Glen Rd, Biloxi, MS 39532",499990,,6,,4258,Single-family,2018,27878,117,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/8448-Rock-Glen-Rd-39532/home/176902119
"1028 Esposito St, Biloxi, MS 39530",189900,,4,,1569,Single-family,1961,5662,121,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1028-Esposito-St-39530/home/116640463
"2060 Beach Blvd #307, Biloxi, MS 39531",365000,,2,,1302,Condo,2007,,280,1 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2060-Beach-Blvd-39531/unit-307/home/116178324
"15820 Big Ridge Rd, Biloxi, MS 39532",185000,,3,,1402,Single-family,1968,13939,132,1  spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/15820-Big-Ridge-Rd-39532/home/119137944
"245 Mcdonnell Ave #231, Biloxi, MS 39531",119900,,2,,742,Condo,1970,,162,2 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/245-McDonnell-Ave-39531/unit-231/home/116262249
"414 Shell St, Biloxi, MS 39530",424000,,3,,1525,Single-family,2025,4791,278,4 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/414-Shell-St-39530/home/116652077
,294900,,3,,1521,Single-family,2025,1742,194,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/136-Debuys-Rd-39531/home/195662266
"4019 Fox Run Cv, D'Iberville, MS 39540",590000,,3,,2306,Single-family,2003,34412,256,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/4019-Fox-Run-Cv-39540/home/116051043
"1130 Beach Blvd #503, Biloxi, MS 39530",310000,,2,,1517,Condo,1981,,204,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1130-Beach-Blvd-39530/unit-503/home/192895206
"9471 Rue Andre, Biloxi, MS 39532",494900,,4,,2444,Single-family,2023,15245,202,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/9471-Rue-Andre-39532/home/184133773
"120 Pointe Breeze Way, Biloxi, MS 39531",412000,,3,,1928,Single-family,2024,5227,214,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/120-Pointe-Breeze-Way-39531/home/193929840
"13009 Riverland Dr, Biloxi, MS 39532",599000,,2,,1890,Single-family,1998,45302,317,2 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/13009-Riverland-Dr-39532/home/178985219
"139 Fayard Street St, Biloxi, MS 39530",284000,,3,,1412,Multi-family,1932,,201,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/139-Fayard-St-39530/home/116204688
"1889 Greater Ave, Biloxi, MS 39531",158000,,4,,1540,Single-family,1965,12632,103,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1889-Greater-Ave-39531/home/116622788
"832 Reunion Place Cir, Biloxi, MS 39532",347400,,4,,1902,Single-family,2019,52272,183,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/832-Reunion-Place-Cir-39532/home/148717540
"2668 Beach Blvd #1704, Biloxi, MS 39531",650000,,3,,1689,Condo,2007,111949,385,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-1704/home/116017093
"872 Jackson St, Biloxi, MS 39530",185000,,3,,—,Single-family,1885,3484,,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/872-Jackson-St-39530/home/196988288
"2668 Beach Blvd #304, Biloxi, MS 39531",419000,,3,,1689,Condo,2007,111949,248,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-304/home/116503547
"12035 Schooner, Biloxi, MS 39532",369000,,4,,1739,Single-family,2021,8276,212,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/12035-Schooner-Cv-39532/home/177910973
,274900,,3,,1521,Single-family,2025,2178,181,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/130-Debuys-Rd-39531/home/195887494
,274900,,3,,1521,Single-family,2024,2178,181,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/128-Debuys-Rd-39531/home/195887049
"2060 Beach Blvd #1602, Biloxi, MS 39531",365000,,2,,1298,Condo,2007,443440,281,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2060-Beach-Blvd-39531/unit-1602/home/189689991
"15205 Cedar Springs Dr, Biloxi, MS 39532",274500,,4,,1890,Single-family,2005,12196,145,2  spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/15205-Cedar-Springs-Dr-39532/home/116161944
"848 Carolee Cir, Biloxi, MS 39532",229400,,3,,1927,Single-family,1977,9147,119,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/848-Carolee-Cir-39532/home/116494460
"136 Pointe Breeze Way, Biloxi, MS 39531",329900,,3,,1379,Single-family,2024,5227,239,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Unknown/136-Pointe-Breeze-Way-Unknown/home/194476038
"1805 Irish Hill Dr #3, Biloxi, MS 39531",159000,,3,,1638,Condo,2001,37026,97,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1805-Irish-Hill-Dr-39531/unit-3/home/115789413
"2011 Ivy Ct, Biloxi, MS 39532",779900,,5,,4162,Single-family,2002,15245,187,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2011-Ivy-Ct-39532/home/116285463
"2208 Popps Ferry Rd, Biloxi, MS 39532",218500,,3,,1700,Single-family,1966,11761,129,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2208-Popps-Ferry-Rd-39532/home/116046601
"395 Oaklawn Pl, Biloxi, MS 39530",289000,,3,,1997,Single-family,1951,13503,145,1 space,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/395-Oaklawn-Pl-39530/home/116003937
"3493 Riverbend, D'Iberville, MS 39540",185000,,2,,1340,Townhome,2008,,138,1 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Diberville/3493-Riverbend-Cv-39540/home/115999484
"2668 Beach Blvd #903, Biloxi, MS 39531",459900,,3,,1689,Condo,2007,133729,272,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-903/home/116270646
"127 Grande View Dr, Biloxi, MS 39531",420000,,2,,1644,Single-family,2023,5227,255,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/127-Grande-View-Dr-39531/home/189648771
"15920 Hardwood Pl, Biloxi, MS 39532",254900,,3,,1820,Single-family,2009,11325,140,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/15920-Hardwood-Pl-39532/home/119194476
"164 Balmoral Ave, Biloxi, MS 39531",449900,,3,,2829,Single-family,1987,13503,159,7 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/164-Balmoral-Ave-39531/home/116628705
"5438 Leeds Ln, Biloxi, MS 39532",317000,,4,,1961,Single-family,2022,8276,162,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/5438-Leeds-Ln-39532/home/182088782
"250 Caillavet St, Biloxi, MS 39530",449900,,3,,1451,Single-family,2025,6969,310,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/250-Caillavet-St-39530/home/116664744
"2668 Beach Blvd #703, Biloxi, MS 39531",399095,,3,,1693,Condo,2007,111949,236,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-703/home/116633738
"130 Acacia Ave, Biloxi, MS 39530",525000,,3,,1926,Single-family,2007,6534,273,2 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/130-Acacia-Ave-39530/home/115994393
"16029 Cherry Dr, Biloxi, MS 39532",324900,,4,,1920,Single-family,2020,10454,169,6 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/16029-Cherry-Dr-39532/home/176916695
"2046 Beach Blvd #321, Biloxi, MS 39531",210000,,2,,1152,Condo,1982,203860,182,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2046-Beach-Blvd-39531/unit-321/home/115987946
"13917 Ruby Ln, Biloxi, MS 39532",332825,,4,,1930,Single-family,2025,10890,172,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/13917-Ruby-Ln-39532/home/189648824
"544 Beach Blvd, Biloxi, MS 39530",998999,,4,,2100,Single-family,2019,38768,476,3 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/544-Beach-Blvd-39530/home/116652153
"2668 Beach Blvd #305, Biloxi, MS 39531",329900,,2,,1392,Condo,2007,111949,237,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-305/home/116583941
"446 Melissa Dr, Biloxi, MS 39531",499999,,5,,4430,Single-family,1968,60983,113,3 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/446-Melissa-Dr-39531/home/116180787
"2060 Beach Blvd #502, Biloxi, MS 39531",355000,,2,,1298,Condo,2007,443440,273,1 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2060-Beach-Blvd-39531/unit-502/home/116300616
"13291 Larkin Dr, Biloxi, MS 39532",259900,,3,,2500,Single-family,1995,44866,104,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/13291-Larkin-Dr-39532/home/144301570
"2524 Beach Blvd, Biloxi, MS 39531",675000,,3,,1680,Single-family,2022,10018,402,8 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2524-Beach-Blvd-39531/home/116448179
"145 Briarfield Ave, Biloxi, MS 39531",599000,,4,,3281,Single-family,1956,12196,183,4 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/145-Briarfield-Ave-39531/home/116352107
"422 Cachemont Cv, Biloxi, MS 39531",413000,,3,,2530,Single-family,1997,11761,163,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/422-Cachemont-Cv-39531/home/116583830
"724 Waters View Dr, Biloxi, MS 39532",282562,,3,,1627,Single-family,2022,7405,174,2  spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/724-Waters-View-Dr-39532/home/177910991
"1899 Beach Blvd #208, Biloxi, MS 39531",340000,,2,,1427,Condo,2006,162478,238,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1899-Beach-Blvd-39531/unit-208/home/116414051
"2629 Park View Dr, Biloxi, MS 39531",449000,"2,923",4,,3695,Single-family,1970,17424,122,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2629-Park-View-Dr-39531/home/116167893
"2046 Beach Blvd Unit A325, Biloxi, MS 39531",220000,,2,,1200,Condo,1981,203860,183,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2046-Beach-Blvd-39531/unit-A325/home/176907717
"326 Strangi Ave, Biloxi, MS 39530",155000,,2,,1400,Single-family,2008,10454,111,4 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/326-Strangi-Ave-39530/home/116009934
"254 Caillavet St, Biloxi, MS 39530",439900,,3,,1507,Single-family,2025,4791,292,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/254-Caillavet-St-39530/home/116670321
"647 Howard Ave, Biloxi, MS 39530",1099000,,9,,4779,Multi-family,1920,22215,230,12 spaces,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/647-Howard-Ave-39530/home/116657402
"240 Debuys Rd, Biloxi, MS 39531",173900,,4,,2222,Single-family,1960,37461,78,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/240-Debuys-Rd-39531/home/116000191
"2001 Claudette Ct, Biloxi, MS 39531",1100000,,4,,4929,Single-family,2000,18295,223,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2001-Claudette-Ct-39531/home/116309237
"10619 Woolmarket Lake Rd, Biloxi, MS 39532",148000,,—,,368,Single-family,1991,21780,402,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/10619-Woolmarket-Lake-Rd-39532/home/166319182
"386 Fly Away Ct, Biloxi, MS 39531",798500,,4,,3611,Single-family,2008,12632,221,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/386-Fly-Away-Ct-39531/home/115985314
"419 Cove Dr, Biloxi, MS 39531",279900,,4,,2219,Single-family,1980,10454,126,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/419-Cove-Dr-39531/home/116557750
"2060 Beach Blvd #1501, Biloxi, MS 39531",359000,,2,,1380,Condo,2007,443440,260,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2060-Beach-Blvd-39531/unit-1501/home/115935184
"2060 Beach Blvd #202, Biloxi, MS 39531",329000,,2,,1298,Condo,2007,443440,253,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2060-Beach-Blvd-39531/unit-202/home/116094115
"2668 Beach Blvd #704, Biloxi, MS 39531",475000,,3,,1689,Condo,2007,111949,281,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2668-Beach-Blvd-39531/unit-704/home/116275649
"1775 Vaughn St, Biloxi, MS 39531",130000,,3,,1037,Single-family,1952,7405,125,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/1775-Vaughn-St-39531/home/115985399
"171 Keesler Cir, Biloxi, MS 39530",199945,,2,,1200,Single-family,1942,4791,167,1 space,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/171-Keesler-Cir-39530/home/116053683
"2032 Englewood Dr, Biloxi, MS 39532",360000,,4,,2194,Single-family,2001,10890,164,2 car,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/2032-Englewood-Dr-39532/home/116213037
"14522 Big John Rd, Biloxi, MS 39532",209900,,3,,1750,Single-family,1964,56192,120,1 space,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/14522-Big-John-Rd-39532/home/195428864
"Savannah Estates Blvd, Biloxi, MS 39532",269000,,—,,0.48,Vacant land,,20908,,,Mississippi,"Biloxi, MS",https://www.redfin.com/MS/Biloxi/Savannah-Estates-Blvd-39532/home/116655769
